/var/spool/slurmd/job2511452/slurm_script: line 10: /home/bhagavan/CS433/pinns/bin/activate: No such file or directory
Python binary: /usr/bin/python
Python version: Python 3.9.10

Lmod is automatically replacing "gcc/11.3.0" with "intel/2021.6.0".


Lmod is automatically replacing "intel/2021.6.0" with "nvhpc/23.3-mpi".

wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: Currently logged in as: sathvikbhagavan (sathvikbhagavan-epfl). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.18.7
wandb: Run data is saved locally in /home/bhagavan/CS-433/new/SteadyStateSplinePINNs/src/wandb/run-20250110_154822-k63ewncq
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run vague-voice-34
wandb: ⭐️ View project at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11
wandb: 🚀 View run at https://wandb.ai/sathvikbhagavan-epfl/Spline-PINNs_with_heat_dp11/runs/k63ewncq
Using device: cuda
Number of parameters in the model is: 1358120
Number of Outlet surface points: 10000, volume points: 96564, surface points: 195842
1/100
Number of Outlet surface points: 10000, volume points: 96463, surface points: 195807
Validation Divergence Loss: 0.1547413676293357, Validation X Momentum Loss: 577.3481508762504, Validation Y Momentum Loss: 583.2481477829255, Validation Z Momentum Loss: 716.4536874341412, Validation Outlet Boundary Loss: 0.006899809340779936, Validation Other Boundary Loss: 0.17161950899185285, Validation Heat Loss: 0.011371845640911968, Validation Surface Temperature Boundary Loss: 0.10763548752416571, Validation Total Loss: 1877.502254112444
Divergence Loss: 8.606291902899029, X Momentum Loss: 1.0094762742805685, Y Momentum Loss: 3.6660745577884266, Z Momentum Loss: 2.5361770331421396, Inlet Boundary Loss: 151.6832003784206, Outlet Boundary Loss: 0.0003307749955022236, Other Boundary Loss: 3.853018756480815, Heat Loss: 1.8510971727006988 Inlet Temperature Boundary Loss: 0.2861119756609431 Surface Temperature Boundary Loss: 0.1375701112788866 Total Loss: 154.91015698134683
Divergence Loss: 8.600512891891109, X Momentum Loss: 0.8746343658237928, Y Momentum Loss: 2.527044607423997, Z Momentum Loss: 2.535072788034413, Inlet Boundary Loss: 151.31680223876134, Outlet Boundary Loss: 0.00025832821403032086, Other Boundary Loss: 3.461006321666183, Heat Loss: 0.9044557352951447 Inlet Temperature Boundary Loss: 0.28509337222737696 Surface Temperature Boundary Loss: 0.1364625602829376 Total Loss: 154.1592435693433
Divergence Loss: 8.629332857045133, X Momentum Loss: 0.7487567453060153, Y Momentum Loss: 2.385954749458999, Z Momentum Loss: 2.7589371980026747, Inlet Boundary Loss: 151.2313742827106, Outlet Boundary Loss: 0.0002267414864084588, Other Boundary Loss: 3.441602045960112, Heat Loss: 0.8862487655566679 Inlet Temperature Boundary Loss: 0.3548195666011217 Surface Temperature Boundary Loss: 0.13476688347522425 Total Loss: 153.96061010390295
Divergence Loss: 8.578669830975196, X Momentum Loss: 0.7081452099832564, Y Momentum Loss: 2.3101078548715455, Z Momentum Loss: 2.4440331020621926, Inlet Boundary Loss: 151.0226338574385, Outlet Boundary Loss: 0.00022321999531655853, Other Boundary Loss: 3.3464010326317064, Heat Loss: 0.843526710398126 Inlet Temperature Boundary Loss: 0.3400214924227057 Surface Temperature Boundary Loss: 0.13188406008941225 Total Loss: 153.64896145184687
Divergence Loss: 8.543431545070487, X Momentum Loss: 0.6773844381504247, Y Momentum Loss: 2.218732564772983, Z Momentum Loss: 2.1024591100131773, Inlet Boundary Loss: 150.92256103407274, Outlet Boundary Loss: 0.00021489571356297983, Other Boundary Loss: 3.2206138401574673, Heat Loss: 0.7950202715634577 Inlet Temperature Boundary Loss: 0.3237911311249686 Surface Temperature Boundary Loss: 0.126902006878746 Total Loss: 153.4472738149435
Divergence Loss: 8.521926094834097, X Momentum Loss: 0.6629521732445307, Y Momentum Loss: 2.1113305933555724, Z Momentum Loss: 1.8737602365766814, Inlet Boundary Loss: 150.7902411766533, Outlet Boundary Loss: 0.00019578611229332087, Other Boundary Loss: 3.1234102317828096, Heat Loss: 0.7680743100171417 Inlet Temperature Boundary Loss: 0.3099294103458447 Surface Temperature Boundary Loss: 0.12087819166759875 Total Loss: 153.24493420786786
Divergence Loss: 8.468110274136059, X Momentum Loss: 0.6436991481307341, Y Momentum Loss: 1.940094792025454, Z Momentum Loss: 1.8167922884264347, Inlet Boundary Loss: 150.4901720951296, Outlet Boundary Loss: 0.00016747973586989077, Other Boundary Loss: 2.9219701697745206, Heat Loss: 0.7966865071337952 Inlet Temperature Boundary Loss: 0.294805072334841 Surface Temperature Boundary Loss: 0.10886186291056749 Total Loss: 152.86659576452757
Divergence Loss: 8.481017704464012, X Momentum Loss: 0.5899729634413866, Y Momentum Loss: 1.7219199768031437, Z Momentum Loss: 1.6979875489748397, Inlet Boundary Loss: 150.04700264619967, Outlet Boundary Loss: 0.00013133516168623813, Other Boundary Loss: 2.7078745179098918, Heat Loss: 0.9944433530315528 Inlet Temperature Boundary Loss: 0.27685116214420935 Surface Temperature Boundary Loss: 0.0916004915844767 Total Loss: 152.3165986610745
Divergence Loss: 8.371683459030173, X Momentum Loss: 0.5376120538507796, Y Momentum Loss: 1.6681877314584421, Z Momentum Loss: 1.5948462680575317, Inlet Boundary Loss: 149.64569044690288, Outlet Boundary Loss: 0.0001556783359118676, Other Boundary Loss: 2.3643168162647794, Heat Loss: 1.5190866922304889 Inlet Temperature Boundary Loss: 0.27113565563030895 Surface Temperature Boundary Loss: 0.0743262759304869 Total Loss: 151.8365700067849
Divergence Loss: 8.429005594966664, X Momentum Loss: 0.48217461939982026, Y Momentum Loss: 1.7538905379589633, Z Momentum Loss: 1.5486155341071264, Inlet Boundary Loss: 149.37728542272694, Outlet Boundary Loss: 0.00019162448060245767, Other Boundary Loss: 2.348204994972777, Heat Loss: 1.6558821218865662 Inlet Temperature Boundary Loss: 0.26993594149999584 Surface Temperature Boundary Loss: 0.06859252689131837 Total Loss: 151.52862520400538
4/100
Number of Outlet surface points: 10000, volume points: 96511, surface points: 195799
Validation Divergence Loss: 5.319165555259942, Validation X Momentum Loss: 0.6293948571309843, Validation Y Momentum Loss: 1.9944647087560847, Validation Z Momentum Loss: 1.5600177934878663, Validation Outlet Boundary Loss: 0.0002305281270963679, Validation Other Boundary Loss: 1.39806323025618, Validation Heat Loss: 0.8862279518930611, Validation Surface Temperature Boundary Loss: 0.07957645028432372, Validation Total Loss: 11.867141075195539
Divergence Loss: 7.457443836567212, X Momentum Loss: 0.49203301955395107, Y Momentum Loss: 1.692218922959594, Z Momentum Loss: 1.5671885792333367, Inlet Boundary Loss: 149.37728542272694, Outlet Boundary Loss: 0.00019914465611874918, Other Boundary Loss: 2.273194591611545, Heat Loss: 1.597458695442055 Inlet Temperature Boundary Loss: 0.26993594149999584 Surface Temperature Boundary Loss: 0.0685961949576749 Total Loss: 151.42367860843555
Divergence Loss: 7.461507695833921, X Momentum Loss: 0.4764311435729202, Y Momentum Loss: 1.735594998848706, Z Momentum Loss: 1.7132553457191435, Inlet Boundary Loss: 149.2008254134271, Outlet Boundary Loss: 0.00024382433957371595, Other Boundary Loss: 2.1983474099579974, Heat Loss: 1.6814233272228685 Inlet Temperature Boundary Loss: 0.2725424243414732 Surface Temperature Boundary Loss: 0.0642950973196132 Total Loss: 151.247843156946
Divergence Loss: 7.399771299395185, X Momentum Loss: 0.4176366548418636, Y Momentum Loss: 1.7482229826832685, Z Momentum Loss: 2.2625469471810273, Inlet Boundary Loss: 148.72858229919962, Outlet Boundary Loss: 0.0004122670619301016, Other Boundary Loss: 2.0433095392873533, Heat Loss: 1.7426471647729884 Inlet Temperature Boundary Loss: 0.28952542193597286 Surface Temperature Boundary Loss: 0.05410241956796158 Total Loss: 150.74896493584123
Divergence Loss: 7.4374867774016185, X Momentum Loss: 0.4355632764624531, Y Momentum Loss: 1.842633070515217, Z Momentum Loss: 3.1326212681737604, Inlet Boundary Loss: 148.1508569201743, Outlet Boundary Loss: 0.0007992181412399781, Other Boundary Loss: 1.8778847610465386, Heat Loss: 1.9454020219683372 Inlet Temperature Boundary Loss: 0.32983076800250305 Surface Temperature Boundary Loss: 0.044294256686897716 Total Loss: 150.28738024184858
Divergence Loss: 7.382015245576417, X Momentum Loss: 0.5068713764832742, Y Momentum Loss: 1.7542511393956874, Z Momentum Loss: 2.7583929774159657, Inlet Boundary Loss: 147.75225859628162, Outlet Boundary Loss: 0.0010488959490927631, Other Boundary Loss: 1.90188406916683, Heat Loss: 1.618098977108813 Inlet Temperature Boundary Loss: 0.35614464499910314 Surface Temperature Boundary Loss: 0.04058165970721961 Total Loss: 149.8768952274333
Divergence Loss: 7.300140937272961, X Momentum Loss: 0.5440282202647084, Y Momentum Loss: 1.9816083904778183, Z Momentum Loss: 2.7551452648506243, Inlet Boundary Loss: 147.4225621808213, Outlet Boundary Loss: 0.0012507605971604917, Other Boundary Loss: 1.8539435706641025, Heat Loss: 1.4398350246443246 Inlet Temperature Boundary Loss: 0.3318802284047618 Surface Temperature Boundary Loss: 0.036581046049215846 Total Loss: 149.56955186482637
Divergence Loss: 7.356619526130133, X Momentum Loss: 0.5837343364783762, Y Momentum Loss: 2.1997217532365005, Z Momentum Loss: 2.4244622327942884, Inlet Boundary Loss: 147.09622164661408, Outlet Boundary Loss: 0.001336015268841851, Other Boundary Loss: 1.8378487962854098, Heat Loss: 1.0339711556241094 Inlet Temperature Boundary Loss: 0.3142291359752029 Surface Temperature Boundary Loss: 0.03435317052926798 Total Loss: 149.2311280151532
Divergence Loss: 7.340148992243579, X Momentum Loss: 0.6248882579990681, Y Momentum Loss: 2.7331237063845037, Z Momentum Loss: 2.51212699147626, Inlet Boundary Loss: 146.71891641917975, Outlet Boundary Loss: 0.0012916556567662382, Other Boundary Loss: 1.824955492081789, Heat Loss: 0.796325928348361 Inlet Temperature Boundary Loss: 0.32736239861976113 Surface Temperature Boundary Loss: 0.03191486485575858 Total Loss: 148.92925305851566
Divergence Loss: 7.370323151067678, X Momentum Loss: 0.5569320391456534, Y Momentum Loss: 3.149466881766623, Z Momentum Loss: 2.8700949635761996, Inlet Boundary Loss: 145.9269451635301, Outlet Boundary Loss: 0.001285488370140074, Other Boundary Loss: 1.8581927527168534, Heat Loss: 0.711403657977285 Inlet Temperature Boundary Loss: 0.461429795519582 Surface Temperature Boundary Loss: 0.027578047074501056 Total Loss: 148.15367491884967
Divergence Loss: 7.131390046845976, X Momentum Loss: 1.0961058048363435, Y Momentum Loss: 4.802150762272802, Z Momentum Loss: 5.0833545386950885, Inlet Boundary Loss: 145.3315117209897, Outlet Boundary Loss: 0.00161624384401898, Other Boundary Loss: 2.0164057787004173, Heat Loss: 1.472048715953707 Inlet Temperature Boundary Loss: 1.17468220923466 Surface Temperature Boundary Loss: 0.0264656482179412 Total Loss: 148.62224800359863
Divergence Loss: 7.266129060896978, X Momentum Loss: 0.6469488213046573, Y Momentum Loss: 3.832271790553629, Z Momentum Loss: 3.6583644865824465, Inlet Boundary Loss: 144.91417287629972, Outlet Boundary Loss: 0.0014406652613728583, Other Boundary Loss: 1.920081841658731, Heat Loss: 0.9417826269738914 Inlet Temperature Boundary Loss: 0.7445309266318062 Surface Temperature Boundary Loss: 0.02464624452088704 Total Loss: 147.42222808198116
Divergence Loss: 7.35993470794836, X Momentum Loss: 0.6737892356511653, Y Momentum Loss: 2.4219297053752395, Z Momentum Loss: 2.915108735582188, Inlet Boundary Loss: 144.2101686688936, Outlet Boundary Loss: 0.0012226935669456438, Other Boundary Loss: 1.9851672151787179, Heat Loss: 1.0797472354728113 Inlet Temperature Boundary Loss: 0.8876463569076882 Surface Temperature Boundary Loss: 0.025125578668851394 Total Loss: 146.5741591482168
Divergence Loss: 7.315144049777839, X Momentum Loss: 0.8240449636845737, Y Momentum Loss: 2.125421954252464, Z Momentum Loss: 2.563390012829054, Inlet Boundary Loss: 143.37668084546144, Outlet Boundary Loss: 0.001002548167209441, Other Boundary Loss: 2.0518924784784796, Heat Loss: 1.0078867703828598 Inlet Temperature Boundary Loss: 0.9732621102015709 Surface Temperature Boundary Loss: 0.028550695188697583 Total Loss: 145.83307649674362
Divergence Loss: 7.397954925858322, X Momentum Loss: 0.9450110962772057, Y Momentum Loss: 2.886611256930957, Z Momentum Loss: 2.9799157077819705, Inlet Boundary Loss: 142.5837502667847, Outlet Boundary Loss: 0.0008833956081615894, Other Boundary Loss: 2.1315752615566805, Heat Loss: 1.189902884120144 Inlet Temperature Boundary Loss: 1.1478682544263812 Surface Temperature Boundary Loss: 0.03168376904232632 Total Loss: 145.33391630073254
Divergence Loss: 7.34737268094661, X Momentum Loss: 0.7787895840912241, Y Momentum Loss: 3.1909985455894514, Z Momentum Loss: 3.2313179423257594, Inlet Boundary Loss: 142.19356543515073, Outlet Boundary Loss: 0.0006312421656363659, Other Boundary Loss: 2.1068957133488864, Heat Loss: 1.1913830181607012 Inlet Temperature Boundary Loss: 0.8612935529032147 Surface Temperature Boundary Loss: 0.031472305268034975 Total Loss: 144.796816594054
Divergence Loss: 7.265550063171355, X Momentum Loss: 0.8333247791064757, Y Momentum Loss: 3.360964902361153, Z Momentum Loss: 3.593820635295458, Inlet Boundary Loss: 141.37954526294965, Outlet Boundary Loss: 0.000448798243586224, Other Boundary Loss: 2.1148176716721663, Heat Loss: 2.147175580253578 Inlet Temperature Boundary Loss: 0.733677288534971 Surface Temperature Boundary Loss: 0.03272838778239328 Total Loss: 144.16724392379177
Divergence Loss: 7.174812771230637, X Momentum Loss: 0.8285933512728643, Y Momentum Loss: 3.238381869444516, Z Momentum Loss: 3.5911347295595792, Inlet Boundary Loss: 140.6720278477694, Outlet Boundary Loss: 0.0002818821081948887, Other Boundary Loss: 2.10735860634693, Heat Loss: 3.714986261124756 Inlet Temperature Boundary Loss: 0.6247178515610596 Surface Temperature Boundary Loss: 0.03367802960737938 Total Loss: 143.5794666257872
Divergence Loss: 7.161886483321534, X Momentum Loss: 0.8221839463879554, Y Momentum Loss: 3.1739458716248956, Z Momentum Loss: 3.083489850044653, Inlet Boundary Loss: 139.94565430923436, Outlet Boundary Loss: 0.0001551829011564915, Other Boundary Loss: 2.101321480724638, Heat Loss: 4.691407217785426 Inlet Temperature Boundary Loss: 0.5587276297959886 Surface Temperature Boundary Loss: 0.03453579816669014 Total Loss: 142.87946742540882
Divergence Loss: 7.137508692767244, X Momentum Loss: 1.0704058955413642, Y Momentum Loss: 3.461415364165707, Z Momentum Loss: 2.4221849513813454, Inlet Boundary Loss: 137.82526879988026, Outlet Boundary Loss: 0.0001502632010510437, Other Boundary Loss: 2.0950582578827666, Heat Loss: 5.505433087702541 Inlet Temperature Boundary Loss: 0.5652272973552923 Surface Temperature Boundary Loss: 0.03765264475125961 Total Loss: 141.05202513161848
Divergence Loss: 7.178298722699609, X Momentum Loss: 1.3836751165804018, Y Momentum Loss: 3.383730451858421, Z Momentum Loss: 3.7008250953428004, Inlet Boundary Loss: 136.20844700447475, Outlet Boundary Loss: 0.0006368021738573731, Other Boundary Loss: 2.0691705343337192, Heat Loss: 4.09183153548286 Inlet Temperature Boundary Loss: 0.693406015474098 Surface Temperature Boundary Loss: 0.04078391447923511 Total Loss: 139.74469595127096
Divergence Loss: 7.250606385274605, X Momentum Loss: 1.3002914771497174, Y Momentum Loss: 2.8281514797398, Z Momentum Loss: 4.412103728421262, Inlet Boundary Loss: 135.51559906119587, Outlet Boundary Loss: 0.0008111505944953008, Other Boundary Loss: 2.088439398700406, Heat Loss: 2.821981546672051 Inlet Temperature Boundary Loss: 0.9653083945037891 Surface Temperature Boundary Loss: 0.04097994951912506 Total Loss: 138.89361069625534
Divergence Loss: 7.113773047338661, X Momentum Loss: 2.0306542735456774, Y Momentum Loss: 4.479691246020762, Z Momentum Loss: 6.213992133601947, Inlet Boundary Loss: 133.824827313845, Outlet Boundary Loss: 0.0017476191319205482, Other Boundary Loss: 2.134087381897556, Heat Loss: 2.9253222905832517 Inlet Temperature Boundary Loss: 2.1027797924205274 Surface Temperature Boundary Loss: 0.049511659549502346 Total Loss: 138.40213259803963
5/100
Number of Outlet surface points: 10000, volume points: 96571, surface points: 195893
Validation Divergence Loss: 9.203697202812293, Validation X Momentum Loss: 3.023390277235925, Validation Y Momentum Loss: 7.333961994265257, Validation Z Momentum Loss: 8.850196071799663, Validation Outlet Boundary Loss: 0.001006519241399528, Validation Other Boundary Loss: 2.473964872354611, Validation Heat Loss: 6.860749227034441, Validation Surface Temperature Boundary Loss: 0.1631798805768379, Validation Total Loss: 37.91014604532044
Divergence Loss: 8.168240904223053, X Momentum Loss: 2.815776424758886, Y Momentum Loss: 4.6587951010447854, Z Momentum Loss: 6.09143575847517, Inlet Boundary Loss: 133.824827313845, Outlet Boundary Loss: 0.001756245193317049, Other Boundary Loss: 2.215858437001125, Heat Loss: 3.908261336553754 Inlet Temperature Boundary Loss: 2.1027797924205274 Surface Temperature Boundary Loss: 0.049605174236820364 Total Loss: 139.40492167033187
Divergence Loss: 8.14008115178108, X Momentum Loss: 1.8147940121775021, Y Momentum Loss: 5.216624789194331, Z Momentum Loss: 5.775769514499194, Inlet Boundary Loss: 133.54772916278617, Outlet Boundary Loss: 0.0017124874755454034, Other Boundary Loss: 2.2103445449457917, Heat Loss: 3.225579016270236 Inlet Temperature Boundary Loss: 2.2471020386988463 Surface Temperature Boundary Loss: 0.047476666180418556 Total Loss: 138.09172119543058
Divergence Loss: 8.180598806508788, X Momentum Loss: 1.5668961320452024, Y Momentum Loss: 4.193053104514808, Z Momentum Loss: 5.516674636304677, Inlet Boundary Loss: 133.22472484499534, Outlet Boundary Loss: 0.0019028765814159728, Other Boundary Loss: 2.1657509842612663, Heat Loss: 2.6168764716621 Inlet Temperature Boundary Loss: 1.9446635244891581 Surface Temperature Boundary Loss: 0.04563235712692712 Total Loss: 137.2992053745997
Divergence Loss: 8.095951470019312, X Momentum Loss: 1.6233512481695391, Y Momentum Loss: 4.42311934166637, Z Momentum Loss: 6.273840284192959, Inlet Boundary Loss: 131.32276572407986, Outlet Boundary Loss: 0.0028684612683945914, Other Boundary Loss: 2.1016413537668983, Heat Loss: 2.319903515369082 Inlet Temperature Boundary Loss: 2.3267291018044984 Surface Temperature Boundary Loss: 0.046156692005960905 Total Loss: 135.5466790170641
Divergence Loss: 7.3519444997466, X Momentum Loss: 2.6874220882185478, Y Momentum Loss: 8.69112898132614, Z Momentum Loss: 12.906018313373076, Inlet Boundary Loss: 128.83974055386767, Outlet Boundary Loss: 0.007885248040618907, Other Boundary Loss: 1.8636571329874991, Heat Loss: 5.805296655143346 Inlet Temperature Boundary Loss: 5.512858375996237 Surface Temperature Boundary Loss: 0.05982051019610618 Total Loss: 135.80086207294372
Divergence Loss: 7.785086226712547, X Momentum Loss: 1.9340320754530294, Y Momentum Loss: 6.041431251504833, Z Momentum Loss: 8.888694261675363, Inlet Boundary Loss: 128.0824400734634, Outlet Boundary Loss: 0.005236002975334384, Other Boundary Loss: 1.9742779819729321, Heat Loss: 3.177504535852581 Inlet Temperature Boundary Loss: 3.7509530638620046 Surface Temperature Boundary Loss: 0.05248955526509801 Total Loss: 133.23128003663712
Divergence Loss: 8.04189367715479, X Momentum Loss: 2.0337057372290266, Y Momentum Loss: 6.420639553391119, Z Momentum Loss: 7.750983333086725, Inlet Boundary Loss: 125.47623294385382, Outlet Boundary Loss: 0.004172551816264481, Other Boundary Loss: 1.963311979006755, Heat Loss: 5.286437848449297 Inlet Temperature Boundary Loss: 4.011284084271686 Surface Temperature Boundary Loss: 0.051320139046709096 Total Loss: 130.90913112284716
Divergence Loss: 7.732166919011183, X Momentum Loss: 2.73239514202598, Y Momentum Loss: 8.261368182605613, Z Momentum Loss: 9.535973321432259, Inlet Boundary Loss: 122.61952589404919, Outlet Boundary Loss: 0.005247340840274955, Other Boundary Loss: 1.8583195671010257, Heat Loss: 9.120634070823677 Inlet Temperature Boundary Loss: 5.676695046480691 Surface Temperature Boundary Loss: 0.055580114886501726 Total Loss: 129.62654159579117
Divergence Loss: 8.02833884943529, X Momentum Loss: 1.9808966677888067, Y Momentum Loss: 7.0495702211018, Z Momentum Loss: 7.6323824373812155, Inlet Boundary Loss: 122.27441437173059, Outlet Boundary Loss: 0.0033912082094241813, Other Boundary Loss: 1.9217289719241695, Heat Loss: 6.068812767248102 Inlet Temperature Boundary Loss: 5.431032112177168 Surface Temperature Boundary Loss: 0.05264745682196404 Total Loss: 127.92148415308907
Divergence Loss: 8.049826400704484, X Momentum Loss: 1.8655575606880557, Y Momentum Loss: 7.170291291549676, Z Momentum Loss: 7.9001593553206435, Inlet Boundary Loss: 120.68216383765478, Outlet Boundary Loss: 0.002606474481008891, Other Boundary Loss: 1.895222038963026, Heat Loss: 6.96684488478888 Inlet Temperature Boundary Loss: 5.942474803859553 Surface Temperature Boundary Loss: 0.05406408476806847 Total Loss: 126.39452800807764
Divergence Loss: 7.945817064986344, X Momentum Loss: 2.0746797008711395, Y Momentum Loss: 7.783922362272898, Z Momentum Loss: 8.558491712552353, Inlet Boundary Loss: 117.89160321335558, Outlet Boundary Loss: 0.0014654359719036714, Other Boundary Loss: 1.8286717490815585, Heat Loss: 10.051999820980743 Inlet Temperature Boundary Loss: 7.177866901457334 Surface Temperature Boundary Loss: 0.055750697260060884 Total Loss: 124.3568571162171
